,Sales Representative,Location,Customer,Product,Order Date,Quantity, Unit Price , Total Sale Amount 
,Kishore,Chennai,Timothy Gonzales,Essential,6-Jan-17,3, ₹ 16.32 , ₹ 48.96 
,Gowtham,Delhi,Craig Collins,Cosmetic,6-Jan-17,4, ₹ 12.42 , ₹ 49.68 
,Yuvan,Delhi,Frank Murphy,Cosmetic,6-Jan-17,8, ₹ 12.42 , ₹ 99.36 
,Gowtham,Delhi,Lillian Burke,Gadgets,6-Jan-17,8, ₹ 53.35 , ₹ 426.80 
,Gowtham,Delhi,Nancy Meyer,Cosmetic,6-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Abi,Delhi,Jerry Butler,Electronics,6-Jan-17,11, ₹ 17.83 , ₹ 196.13 
,Yuvan,Delhi,Harold Rodriguez,Electronics,6-Jan-17,10, ₹ 17.83 , ₹ 178.30 
,Yuvan,Kolkata,Eric Stanley,Cosmetic,7-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Abi,Delhi,Joe Russell,Cosmetic,7-Jan-17,12, ₹ 12.42 , ₹ 149.04 
,Kishore,Chennai,Gerald Mcdonald,Electronics,7-Jan-17,14, ₹ 17.83 , ₹ 249.62 
,Kishore,Chennai,Ruth Kennedy,Gadgets,7-Jan-17,7, ₹ 53.35 , ₹ 373.45 
,Hari,Gurgon,Anna Garcia,Cosmetic,7-Jan-17,3, ₹ 12.42 , ₹ 37.26 
,Kishore,Gurgon,Gloria Mcdonald,Cosmetic,7-Jan-17,13, ₹ 12.42 , ₹ 161.46 
,Kishore,Chennai,Adam Martin,Cosmetic,7-Jan-17,8, ₹ 12.42 , ₹ 99.36 
,Kishore,Chennai,Philip Rodriguez,Electronics,7-Jan-17,11, ₹ 17.83 , ₹ 196.13 
,Gowtham,Delhi,Steven Kelly,Cosmetic,7-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Yuvan,Chennai,Ruth Burton,Cosmetic,7-Jan-17,12, ₹ 12.42 , ₹ 149.04 
,Kishore,Chennai,Rachel Stanley,Cosmetic,7-Jan-17,3, ₹ 12.42 , ₹ 37.26 
,Hari,Chennai,Brenda Nelson,Electronics,8-Jan-17,13, ₹ 17.83 , ₹ 231.79 
,Hari,Gurgon,Edward Taylor,Cosmetic,8-Jan-17,8, ₹ 12.42 , ₹ 99.36 
,Hari,Chennai,Philip Dean,Electronics,8-Jan-17,9, ₹ 17.83 , ₹ 160.47 
,Abi,Delhi,Jerry Butler,Gadgets,8-Jan-17,3, ₹ 53.35 , ₹ 160.05 
,Hari,Chennai,Laura Gutierrez,Gadgets,8-Jan-17,2, ₹ 53.35 , ₹ 106.70 
,Abi,Delhi,Andrew Howard,Essential,8-Jan-17,4, ₹ 16.32 , ₹ 65.28 
,Abi,Kolkata,Joe Ryan,Essential,8-Jan-17,6, ₹ 16.32 , ₹ 97.92 
,Yuvan,Delhi,Steven Miller,Electronics,8-Jan-17,3, ₹ 17.83 , ₹ 53.49 
,Gowtham,Kolkata,Christina Little,Essential,9-Jan-17,7, ₹ 16.32 , ₹ 114.24 
,Kishore,Banglore,Doris Diaz,Electronics,9-Jan-17,6, ₹ 17.83 , ₹ 106.98 
,Yuvan,Delhi,Charles Ray,Electronics,9-Jan-17,6, ₹ 17.83 , ₹ 106.98 
,Kishore,Chennai,Margaret James,Cosmetic,9-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Kolkata,Virginia Alvarez,Gadgets,9-Jan-17,6, ₹ 53.35 , ₹ 320.10 
,Kishore,Chennai,Frank Garrett,Gadgets,9-Jan-17,6, ₹ 53.35 , ₹ 320.10 
,Yuvan,Chennai,Laura Wells,Cosmetic,9-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Kishore,Gurgon,Edward Taylor,Gadgets,9-Jan-17,6, ₹ 53.35 , ₹ 320.10 
,Yuvan,Mumbai,Sara Hawkins,Essential,9-Jan-17,4, ₹ 16.32 , ₹ 65.28 
,Kishore,Gurgon,Cynthia Matthews,Cosmetic,10-Jan-17,2, ₹ 12.42 , ₹ 24.84 
,Kishore,Gurgon,Kelly Gomez,Gadgets,10-Jan-17,14, ₹ 53.35 , ₹ 746.90 
,Yuvan,Delhi,Raymond Young,Electronics,10-Jan-17,11, ₹ 17.83 , ₹ 196.13 
,Kishore,Gurgon,Billy Scott,Essential,10-Jan-17,13, ₹ 16.32 , ₹ 212.16 
,Hari,Chennai,Arthur James,Electronics,10-Jan-17,13, ₹ 17.83 , ₹ 231.79 
,Gowtham,Kolkata,Ronald Kim,Cosmetic,10-Jan-17,13, ₹ 12.42 , ₹ 161.46 
,Yuvan,Kolkata,Harold Daniels,Cosmetic,10-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Kishore,Chennai,Adam Martin,Electronics,10-Jan-17,6, ₹ 17.83 , ₹ 106.98 
,Yuvan,Delhi,Phillip Young,Electronics,10-Jan-17,9, ₹ 17.83 , ₹ 160.47 
,Yuvan,Mumbai,Lois Baker,Cosmetic,11-Jan-17,14, ₹ 12.42 , ₹ 173.88 
,Hari,Chennai,Nicholas Schmidt,Essential,11-Jan-17,1, ₹ 16.32 , ₹ 16.32 
,Yuvan,Chennai,Martha Mills,Cosmetic,11-Jan-17,4, ₹ 12.42 , ₹ 49.68 
,Yuvan,Chennai,Cynthia Lewis,Essential,11-Jan-17,8, ₹ 16.32 , ₹ 130.56 
,Hari,Banglore,John Simpson,Essential,11-Jan-17,1, ₹ 16.32 , ₹ 16.32 
,Kishore,Chennai,Frances Parker,Electronics,11-Jan-17,3, ₹ 17.83 , ₹ 53.49 
,Gowtham,Kolkata,Kenneth Lane,Cosmetic,11-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Kishore,Gurgon,Gloria Fisher,Cosmetic,11-Jan-17,2, ₹ 12.42 , ₹ 24.84 
,Abi,Kolkata,Mark Alexander,Cosmetic,11-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Kolkata,Evelyn Greene,Electronics,11-Jan-17,5, ₹ 17.83 , ₹ 89.15 
,Kishore,Chennai,Craig Thomas,Cosmetic,11-Jan-17,12, ₹ 12.42 , ₹ 149.04 
,Yuvan,Kolkata,Nancy Scott,Gadgets,11-Jan-17,9, ₹ 53.35 , ₹ 480.15 
,Yuvan,Chennai,Johnny Fowler,Gadgets,12-Jan-17,6, ₹ 53.35 , ₹ 320.10 
,Yuvan,Delhi,Cheryl Williamson,Cosmetic,12-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Hari,Chennai,Joseph Willis,Electronics,12-Jan-17,11, ₹ 17.83 , ₹ 196.13 
,Hari,Chennai,Beverly Jacobs,Cosmetic,12-Jan-17,1, ₹ 12.42 , ₹ 12.42 
,Gowtham,Chennai,Benjamin Willis,Electronics,12-Jan-17,10, ₹ 17.83 , ₹ 178.30 
,Hari,Banglore,Donna Williams,Cosmetic,12-Jan-17,2, ₹ 12.42 , ₹ 24.84 
,Kishore,Chennai,Ernest Hernandez,Essential,12-Jan-17,5, ₹ 16.32 , ₹ 81.60 
,Yuvan,Chennai,Benjamin Spencer,Gadgets,12-Jan-17,3, ₹ 53.35 , ₹ 160.05 
,Gowtham,Kolkata,Kimberly Adams,Gadgets,12-Jan-17,2, ₹ 53.35 , ₹ 106.70 
,Gowtham,Chennai,Ernest Bishop,Cosmetic,12-Jan-17,9, ₹ 12.42 , ₹ 111.78 
,Kishore,Gurgon,Kevin Garza,Cosmetic,12-Jan-17,13, ₹ 12.42 , ₹ 161.46 
,Kishore,Chennai,Jason Berry,Electronics,13-Jan-17,2, ₹ 17.83 , ₹ 35.66 
,Yuvan,Delhi,Martha Brown,Essential,13-Jan-17,9, ₹ 16.32 , ₹ 146.88 
,Gowtham,Chennai,Russell Day,Essential,13-Jan-17,1, ₹ 16.32 , ₹ 16.32 
,Yuvan,Chennai,Sean Weaver,Cosmetic,13-Jan-17,4, ₹ 12.42 , ₹ 49.68 
,Yuvan,Delhi,Deborah Wells,Cosmetic,13-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Kolkata,Sandra Hicks,Essential,13-Jan-17,10, ₹ 16.32 , ₹ 163.20 
,Yuvan,Kolkata,Gloria Harper,Gadgets,13-Jan-17,3, ₹ 53.35 , ₹ 160.05 
,Kishore,Chennai,Beverly Jacobs,Electronics,13-Jan-17,9, ₹ 17.83 , ₹ 160.47 
,Yuvan,Mumbai,Sandra Meyer,Cosmetic,13-Jan-17,13, ₹ 12.42 , ₹ 161.46 
,Kishore,Gurgon,Sharon Rice,Gadgets,13-Jan-17,7, ₹ 53.35 , ₹ 373.45 
,Abi,Delhi,Harold Schmidt,Gadgets,13-Jan-17,7, ₹ 53.35 , ₹ 373.45 
,Kishore,Gurgon,Sharon Wagner,Gadgets,13-Jan-17,13, ₹ 53.35 , ₹ 693.55 
,Yuvan,Delhi,Carl Howard,Gadgets,13-Jan-17,9, ₹ 53.35 , ₹ 480.15 
,Yuvan,Delhi,Matthew Carter,Cosmetic,13-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Kolkata,Lillian Wood,Essential,13-Jan-17,2, ₹ 16.32 , ₹ 32.64 
,Hari,Gurgon,Terry Pierce,Electronics,13-Jan-17,4, ₹ 17.83 , ₹ 71.32 
,Gowtham,Delhi,Kenneth Nelson,Cosmetic,13-Jan-17,4, ₹ 12.42 , ₹ 49.68 
,Hari,Chennai,Jacqueline Little,Cosmetic,13-Jan-17,2, ₹ 12.42 , ₹ 24.84 
,Gowtham,Chennai,David Allen,Gadgets,13-Jan-17,14, ₹ 53.35 , ₹ 746.90 
,Gowtham,Delhi,Wanda Cole,Cosmetic,13-Jan-17,5, ₹ 12.42 , ₹ 62.10 
,Gowtham,Kolkata,Anthony Berry,Gadgets,14-Jan-17,4, ₹ 53.35 , ₹ 213.40 
,Yuvan,Mumbai,Anna Franklin,Cosmetic,14-Jan-17,1, ₹ 12.42 , ₹ 12.42 
,Hari,Chennai,Gary Weaver,Essential,14-Jan-17,2, ₹ 16.32 , ₹ 32.64 
,Yuvan,Chennai,David Allen,Cosmetic,14-Jan-17,3, ₹ 12.42 , ₹ 37.26 
,Gowtham,Kolkata,Juan Wallace,Cosmetic,14-Jan-17,12, ₹ 12.42 , ₹ 149.04 
,Hari,Chennai,Kelly Wagner,Cosmetic,14-Jan-17,3, ₹ 12.42 , ₹ 37.26 
,Abi,Delhi,Alice Davis,Cosmetic,14-Jan-17,4, ₹ 12.42 , ₹ 49.68 
,Yuvan,Kolkata,Craig Mcdonald,Electronics,14-Jan-17,6, ₹ 17.83 , ₹ 106.98 
,Kishore,Chennai,Gary Cook,Gadgets,14-Jan-17,6, ₹ 53.35 , ₹ 320.10 
,Hari,Chennai,Mildred Moore,Cosmetic,14-Jan-17,2, ₹ 12.42 , ₹ 24.84 
,Gowtham,Kolkata,Wayne Rivera,Cosmetic,15-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Yuvan,Kolkata,Maria Johnston,Electronics,15-Jan-17,13, ₹ 17.83 , ₹ 231.79 
,Gowtham,Delhi,Louise Rivera,Gadgets,15-Jan-17,2, ₹ 53.35 , ₹ 106.70 
,Yuvan,Delhi,Heather Lawrence,Electronics,15-Jan-17,4, ₹ 17.83 , ₹ 71.32 
,Abi,Kolkata,Jessica Lewis,Electronics,15-Jan-17,14, ₹ 17.83 , ₹ 249.62 
,Yuvan,Kolkata,Lois Castillo,Electronics,15-Jan-17,4, ₹ 17.83 , ₹ 71.32 
,Abi,Delhi,Thomas Robinson,Gadgets,15-Jan-17,2, ₹ 53.35 , ₹ 106.70 
,Kishore,Chennai,Diana Hamilton,Cosmetic,15-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Kishore,Chennai,Tina Schmidt,Cosmetic,15-Jan-17,10, ₹ 12.42 , ₹ 124.20 
,Hari,Chennai,Martha Bell,Gadgets,15-Jan-17,7, ₹ 53.35 , ₹ 373.45 
,Hari,Chennai,Rachel Stanley,Cosmetic,15-Jan-17,5, ₹ 12.42 , ₹ 62.10 
,Yuvan,Chennai,Marilyn Patterson,Electronics,16-Jan-17,11, ₹ 17.83 , ₹ 196.13 
,Yuvan,Chennai,Joshua Washington,Cosmetic,16-Jan-17,4, ₹ 12.42 , ₹ 49.68 
,Abi,Kolkata,Christopher Oliver,Cosmetic,16-Jan-17,2, ₹ 12.42 , ₹ 24.84 
,Yuvan,Chennai,Maria Hughes,Cosmetic,16-Jan-17,6, ₹ 12.42 , ₹ 74.52 
,Kishore,Chennai,Marilyn Carpenter,Cosmetic,16-Jan-17,6, ₹ 12.42 , ₹ 74.52 
,Yuvan,Delhi,Theresa Ellis,Gadgets,16-Jan-17,14, ₹ 53.35 , ₹ 746.90 
,Yuvan,Delhi,Linda Morrison,Cosmetic,16-Jan-17,4, ₹ 12.42 , ₹ 49.68 
,Yuvan,Delhi,Linda Morrison,Gadgets,16-Jan-17,12, ₹ 53.35 , ₹ 640.20 
,Yuvan,Kolkata,Anthony Berry,Electronics,16-Jan-17,4, ₹ 17.83 , ₹ 71.32 
,Yuvan,Mumbai,Annie Collins,Cosmetic,16-Jan-17,14, ₹ 12.42 , ₹ 173.88 
,Yuvan,Kolkata,Brenda Cruz,Gadgets,16-Jan-17,10, ₹ 53.35 , ₹ 533.50 
,Kishore,Chennai,Arthur Green,Cosmetic,16-Jan-17,4, ₹ 12.42 , ₹ 49.68 
,Hari,Chennai,Walter Reed,Cosmetic,16-Jan-17,8, ₹ 12.42 , ₹ 99.36 
,Yuvan,Kolkata,Evelyn Greene,Cosmetic,16-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Kolkata,Bonnie Wagner,Electronics,17-Jan-17,1, ₹ 17.83 , ₹ 17.83 
,Abi,Kolkata,Joan Harvey,Cosmetic,17-Jan-17,9, ₹ 12.42 , ₹ 111.78 
,Yuvan,Chennai,Joshua Washington,Essential,17-Jan-17,9, ₹ 16.32 , ₹ 146.88 
,Abi,Delhi,Phillip Young,Cosmetic,17-Jan-17,12, ₹ 12.42 , ₹ 149.04 
,Gowtham,Kolkata,Jeffrey Miller,Gadgets,17-Jan-17,3, ₹ 53.35 , ₹ 160.05 
,Kishore,Chennai,Robin Murphy,Essential,17-Jan-17,1, ₹ 16.32 , ₹ 16.32 
,Kishore,Gurgon,Brian Bryant,Essential,17-Jan-17,2, ₹ 16.32 , ₹ 32.64 
,Gowtham,Kolkata,Billy Reed,Electronics,17-Jan-17,10, ₹ 17.83 , ₹ 178.30 
,Kishore,Chennai,Kathy Porter,Cosmetic,17-Jan-17,1, ₹ 12.42 , ₹ 12.42 
,Yuvan,Delhi,Jean Torres,Cosmetic,17-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Gowtham,Kolkata,Jimmy Bailey,Cosmetic,17-Jan-17,5, ₹ 12.42 , ₹ 62.10 
,Kishore,Gurgon,Jean Griffin,Cosmetic,17-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Abi,Chennai,Sean Weaver,Gadgets,18-Jan-17,6, ₹ 53.35 , ₹ 320.10 
,Hari,Chennai,Frances Parker,Essential,18-Jan-17,2, ₹ 16.32 , ₹ 32.64 
,Yuvan,Delhi,Michael Foster,Cosmetic,18-Jan-17,3, ₹ 12.42 , ₹ 37.26 
,Gowtham,Delhi,Cheryl Myers,Cosmetic,18-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Abi,Delhi,Jerry Palmer,Electronics,18-Jan-17,7, ₹ 17.83 , ₹ 124.81 
,Yuvan,Chennai,Cynthia Mccoy,Gadgets,18-Jan-17,13, ₹ 53.35 , ₹ 693.55 
,Hari,Chennai,Charles Collins,Cosmetic,18-Jan-17,5, ₹ 12.42 , ₹ 62.10 
,Yuvan,Kolkata,Juan Reed,Cosmetic,18-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Hari,Chennai,Gary Cook,Essential,18-Jan-17,7, ₹ 16.32 , ₹ 114.24 
,Yuvan,Delhi,Carolyn Scott,Essential,18-Jan-17,9, ₹ 16.32 , ₹ 146.88 
,Yuvan,Delhi,Martha Brown,Essential,18-Jan-17,6, ₹ 16.32 , ₹ 97.92 
,Yuvan,Chennai,Adam Russell,Cosmetic,18-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Kolkata,Debra Allen,Cosmetic,18-Jan-17,10, ₹ 12.42 , ₹ 124.20 
,Kishore,Chennai,Lisa Morrison,Electronics,18-Jan-17,14, ₹ 17.83 , ₹ 249.62 
,Kishore,Chennai,Gary Weaver,Essential,18-Jan-17,1, ₹ 16.32 , ₹ 16.32 
,Yuvan,Kolkata,Ashley Spencer,Electronics,18-Jan-17,9, ₹ 17.83 , ₹ 160.47 
,Kishore,Chennai,Jerry Davis,Electronics,19-Jan-17,1, ₹ 17.83 , ₹ 17.83 
,Yuvan,Delhi,Alice Kelly,Gadgets,19-Jan-17,14, ₹ 53.35 , ₹ 746.90 
,Gowtham,Delhi,Rose Baker,Electronics,19-Jan-17,2, ₹ 17.83 , ₹ 35.66 
,Abi,Delhi,Kevin Torres,Essential,19-Jan-17,14, ₹ 16.32 , ₹ 228.48 
,Yuvan,Kolkata,Joshua Campbell,Electronics,19-Jan-17,5, ₹ 17.83 , ₹ 89.15 
,Abi,Kolkata,Joshua Campbell,Cosmetic,19-Jan-17,12, ₹ 12.42 , ₹ 149.04 
,Gowtham,Delhi,Harold Schmidt,Cosmetic,19-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Kishore,Chennai,Jeremy Baker,Cosmetic,19-Jan-17,1, ₹ 12.42 , ₹ 12.42 
,Gowtham,Kolkata,Kimberly Little,Cosmetic,19-Jan-17,8, ₹ 12.42 , ₹ 99.36 
,Gowtham,Kolkata,Shirley Murray,Cosmetic,19-Jan-17,10, ₹ 12.42 , ₹ 124.20 
,Yuvan,Kolkata,Nancy Stephens,Cosmetic,19-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Kolkata,Joe Ryan,Cosmetic,19-Jan-17,12, ₹ 12.42 , ₹ 149.04 
,Yuvan,Delhi,Wanda Cole,Cosmetic,19-Jan-17,10, ₹ 12.42 , ₹ 124.20 
,Gowtham,Kolkata,Antonio Mason,Electronics,19-Jan-17,6, ₹ 17.83 , ₹ 106.98 
,Gowtham,Kolkata,Joan Thompson,Electronics,19-Jan-17,7, ₹ 17.83 , ₹ 124.81 
,Yuvan,Kolkata,Kimberly Adams,Essential,19-Jan-17,9, ₹ 16.32 , ₹ 146.88 
,Abi,Delhi,Linda Morrison,Cosmetic,20-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Yuvan,Delhi,Virginia Foster,Cosmetic,20-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Yuvan,Delhi,Janice Mason,Cosmetic,20-Jan-17,6, ₹ 12.42 , ₹ 74.52 
,Kishore,Chennai,Russell Cooper,Essential,20-Jan-17,13, ₹ 16.32 , ₹ 212.16 
,Abi,Delhi,Roger Gomez,Cosmetic,20-Jan-17,2, ₹ 12.42 , ₹ 24.84 
,Gowtham,Chennai,Jacqueline Wheeler,Cosmetic,20-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Hari,Chennai,Gerald Mcdonald,Cosmetic,20-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Kishore,Chennai,Angela Fowler,Gadgets,20-Jan-17,14, ₹ 53.35 , ₹ 746.90 
,Gowtham,Chennai,Martha Mills,Cosmetic,20-Jan-17,8, ₹ 12.42 , ₹ 99.36 
,Yuvan,Chennai,Adam Russell,Essential,20-Jan-17,14, ₹ 16.32 , ₹ 228.48 
,Yuvan,Chennai,Judith Gray,Gadgets,20-Jan-17,9, ₹ 53.35 , ₹ 480.15 
,Gowtham,Chennai,Anthony Ruiz,Gadgets,20-Jan-17,12, ₹ 53.35 , ₹ 640.20 
,Yuvan,Kolkata,Frances Campbell,Gadgets,20-Jan-17,5, ₹ 53.35 , ₹ 266.75 
,Kishore,Chennai,Craig Thomas,Electronics,21-Jan-17,9, ₹ 17.83 , ₹ 160.47 
,Yuvan,Kolkata,Joe Ryan,Essential,21-Jan-17,11, ₹ 16.32 , ₹ 179.52 
,Yuvan,Chennai,Chris George,Gadgets,21-Jan-17,2, ₹ 53.35 , ₹ 106.70 
,Yuvan,Kolkata,Craig Mcdonald,Cosmetic,21-Jan-17,1, ₹ 12.42 , ₹ 12.42 
,Yuvan,Delhi,Alice Davis,Gadgets,21-Jan-17,7, ₹ 53.35 , ₹ 373.45 
,Kishore,Chennai,Michelle Sanchez,Gadgets,21-Jan-17,11, ₹ 53.35 , ₹ 586.85 
,Yuvan,Kolkata,Kenneth Lane,Essential,21-Jan-17,12, ₹ 16.32 , ₹ 195.84 
,Gowtham,Delhi,Carolyn Scott,Cosmetic,21-Jan-17,13, ₹ 12.42 , ₹ 161.46 
,Kishore,Chennai,Jason Jackson,Electronics,21-Jan-17,13, ₹ 17.83 , ₹ 231.79 
,Kishore,Chennai,Beverly Garcia,Cosmetic,21-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Abi,Mumbai,Alan Dean,Cosmetic,21-Jan-17,1, ₹ 12.42 , ₹ 12.42 
,Abi,Mumbai,Cheryl Henderson,Cosmetic,21-Jan-17,6, ₹ 12.42 , ₹ 74.52 
,Yuvan,Chennai,Randy Willis,Cosmetic,21-Jan-17,7, ₹ 12.42 , ₹ 86.94 
,Kishore,Banglore,Doris Diaz,Gadgets,21-Jan-17,8, ₹ 53.35 , ₹ 426.80 
,Yuvan,Kolkata,Wayne Rivera,Cosmetic,21-Jan-17,14, ₹ 12.42 , ₹ 173.88 
,Yuvan,Delhi,Kathryn Fox,Essential,21-Jan-17,5, ₹ 16.32 , ₹ 81.60 
,Yuvan,Chennai,Russell Day,Gadgets,21-Jan-17,5, ₹ 53.35 , ₹ 266.75 
,Yuvan,Chennai,Joshua Washington,Cosmetic,21-Jan-17,6, ₹ 12.42 , ₹ 74.52 
,Yuvan,Kolkata,Kimberly Morris,Gadgets,22-Jan-17,13, ₹ 53.35 , ₹ 693.55 
,Kishore,Chennai,Philip Dean,Gadgets,22-Jan-17,11, ₹ 53.35 , ₹ 586.85 
,Hari,Chennai,Joan Robinson,Essential,22-Jan-17,5, ₹ 16.32 , ₹ 81.60 
,Abi,Kolkata,Janet Freeman,Gadgets,22-Jan-17,1, ₹ 53.35 , ₹ 53.35 
,Yuvan,Kolkata,Nancy Stephens,Cosmetic,22-Jan-17,3, ₹ 12.42 , ₹ 37.26 
,Kishore,Chennai,Nicholas Nguyen,Cosmetic,22-Jan-17,4, ₹ 12.42 , ₹ 49.68 
,Kishore,Chennai,Angela Fowler,Gadgets,22-Jan-17,4, ₹ 53.35 , ₹ 213.40 
,Yuvan,Chennai,David Allen,Gadgets,22-Jan-17,2, ₹ 53.35 , ₹ 106.70 
,Abi,Chennai,Anthony Ruiz,Electronics,22-Jan-17,9, ₹ 17.83 , ₹ 160.47 
,Yuvan,Delhi,Christopher Pierce,Cosmetic,22-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Gowtham,Kolkata,Kimberly Morris,Electronics,22-Jan-17,11, ₹ 17.83 , ₹ 196.13 
,Yuvan,Kolkata,Raymond Collins,Gadgets,22-Jan-17,6, ₹ 53.35 , ₹ 320.10 
,Kishore,Chennai,Samuel Daniels,Gadgets,23-Jan-17,12, ₹ 53.35 , ₹ 640.20 
,Gowtham,Kolkata,Brenda Cruz,Gadgets,23-Jan-17,14, ₹ 53.35 , ₹ 746.90 
,Hari,Gurgon,Sharon Rice,Gadgets,23-Jan-17,11, ₹ 53.35 , ₹ 586.85 
,Kishore,Gurgon,Janet Stewart,Essential,23-Jan-17,11, ₹ 16.32 , ₹ 179.52 
,Hari,Chennai,Howard Nelson,Gadgets,23-Jan-17,13, ₹ 53.35 , ₹ 693.55 
,Yuvan,Kolkata,Raymond Collins,Cosmetic,23-Jan-17,3, ₹ 12.42 , ₹ 37.26 
,Hari,Chennai,George Hill,Cosmetic,23-Jan-17,6, ₹ 12.42 , ₹ 74.52 
,Yuvan,Kolkata,Linda Rose,Gadgets,23-Jan-17,13, ₹ 53.35 , ₹ 693.55 
,Abi,Delhi,Nancy Meyer,Gadgets,23-Jan-17,11, ₹ 53.35 , ₹ 586.85 
,Kishore,Gurgon,Joyce Garcia,Cosmetic,23-Jan-17,9, ₹ 12.42 , ₹ 111.78 
,Gowtham,Kolkata,Albert Miller,Essential,24-Jan-17,3, ₹ 16.32 , ₹ 48.96 
,Abi,Kolkata,Lori Collins,Electronics,24-Jan-17,9, ₹ 17.83 , ₹ 160.47 
,Kishore,Chennai,Mildred Hernandez,Cosmetic,24-Jan-17,9, ₹ 12.42 , ₹ 111.78 
,Hari,Chennai,Gary Weaver,Cosmetic,24-Jan-17,6, ₹ 12.42 , ₹ 74.52 
,Kishore,Gurgon,Gary Moreno,Essential,24-Jan-17,5, ₹ 16.32 , ₹ 81.60 
,Gowtham,Mumbai,Lois Baker,Cosmetic,24-Jan-17,11, ₹ 12.42 , ₹ 136.62 
,Abi,Kolkata,Cynthia Ray,Cosmetic,24-Jan-17,14, ₹ 12.42 , ₹ 173.88 
,Hari,Chennai,Jason Jackson,Essential,24-Jan-17,5, ₹ 16.32 , ₹ 81.60 
,Abi,Kolkata,Judith Woods,Cosmetic,24-Jan-17,14, ₹ 12.42 , ₹ 173.88 
,Gowtham,Delhi,Randy West,Cosmetic,24-Jan-17,2, ₹ 12.42 , ₹ 24.84 
,Yuvan,Delhi,Carolyn Vasquez,Essential,24-Jan-17,8, ₹ 16.32 , ₹ 130.56 
,Yuvan,Kolkata,Linda Rose,Cosmetic,24-Jan-17,8, ₹ 12.42 , ₹ 99.36 
,Hari,Chennai,Rebecca Ryan,Electronics,24-Jan-17,2, ₹ 17.83 , ₹ 35.66 
,Kishore,Chennai,Mildred Hernandez,Electronics,24-Jan-17,10, ₹ 17.83 , ₹ 178.30 
,Kishore,Gurgon,Joyce Garcia,Cosmetic,24-Jan-17,12, ₹ 12.42 , ₹ 149.04 
,Gowtham,Delhi,Sandra Weaver,Cosmetic,24-Jan-17,9, ₹ 12.42 , ₹ 111.78 
,Hari,Chennai,Nicholas Schmidt,Electronics,24-Jan-17,2, ₹ 17.83 , ₹ 35.66 
,Gowtham,Kolkata,Todd Holmes,Electronics,24-Jan-17,9, ₹ 17.83 , ₹ 160.47 
,Kishore,Chennai,Cheryl Morris,Cosmetic,24-Jan-17,13, ₹ 12.42 , ₹ 161.46 
,Kishore,Chennai,Joseph Willis,Cosmetic,24-Jan-17,12, ₹ 12.42 , ₹ 149.04 
,Yuvan,Delhi,Andrea King,Essential,24-Jan-17,11, ₹ 16.32 , ₹ 179.52 
,Yuvan,Kolkata,Christina Little,Cosmetic,25-Jan-17,10, ₹ 12.42 , ₹ 124.20 
,Yuvan,Chennai,Lisa Thomas,Gadgets,25-Jan-17,9, ₹ 53.35 , ₹ 480.15 
,Gowtham,Delhi,Matthew Smith,Cosmetic,25-Jan-17,5, ₹ 12.42 , ₹ 62.10 
,Abi,Delhi,Jacqueline Hart,Electronics,25-Jan-17,8, ₹ 17.83 , ₹ 142.64 
,Hari,Gurgon,Martha Harper,Cosmetic,25-Jan-17,8, ₹ 12.42 , ₹ 99.36 
,Yuvan,Chennai,Judith Gray,Cosmetic,25-Jan-17,3, ₹ 12.42 , ₹ 37.26 
,Yuvan,Chennai,Arthur Simmons,Gadgets,25-Jan-17,2, ₹ 53.35 , ₹ 106.70 
,Yuvan,Chennai,James Wheeler,Gadgets,25-Jan-17,13, ₹ 53.35 , ₹ 693.55 
,Yuvan,Kolkata,Frances Campbell,Electronics,25-Jan-17,6, ₹ 17.83 , ₹ 106.98 
